Карин Узумаки,"Подчиненная Орочимару, бывшая куноичи Скрытой Травы, а также член клана Узумаки. Помогала Орочимару в его экспериментах, а позже — смотритель Южного Убежища. Принимала участие в экзамене на чунина, проводимом в Конохе, но провалилась на втором этапе. Позднее была завербована в группу Саске Учихи под названием Така, изначально именуемую ""Хэби"". Укусив себя, может мгновенно исцелиться. Таким же образом, посредством укуса, она способна лечить других.",26
Каруи,"Чуунин Деревни Скрытого Облака. Ученица Кира Би и член команды Самуи вместе с Омои. После окончания Четвертой мировой войны шиноби становится женой Чоджи Акимичи, впоследствии у них рождается дочь, которую назвали Чоучоу.",2
Карура,"Была женой Четвёртого Казекаге Скрытого Песка — Расы и мать Темари, Канкуро и Гаары, сестра Яшамару. Умерла после преждевременных родов, вследствие запечатывания хвостатого зверя Шукаку в их еще не родившегося сына Гаару. Смогла вселить свою чакру в его песок для защиты, даже от него самого.",2
Кацую,"Огромная королева улиток из Леса Шиккоцу, призываемая Цунаде и Сакурой.",3
Кей,Чуунин из деревни Скрытого Облака и партнёр Джея.,0
Кейри,"Смотрительница приюта, расположенного на окраине Конохи.",0
Киба Инузука,"Чуунин Деревни Скрытого Листа из клана Инузука, а также член Команды 8 вместе с Абураме Шино и Хьюга Хинатой под наблюдением Куренай Юхи. Он никогда не был замечен без его пожизненного компаньона, Акамару.",14
Кидомару,"Шиноби из Деревни Скрытого Звука, член команды Четвёрка Звука, наряду с Таюей, Саконом, Уконом, Джибо. Ученик Орочимару. Убит Неджи Хьюга.",0
Кизаши Харуно,Шиноби из Деревни Скрытого Листа. Отец Сакуры и муж Мебуки Харуно.,0
Кимимаро,"Был единственным выжившим из клана Кагуя, потомков Кагуи Ооцуцуки. Посвятив свою жизнь Орочимару, он стал лидером так называемой Четверки звука, пока смертельная болезнь не заставила его покинуть команду. Обладатель улучшенного генома — Шикоцумьяку, который дает владельцу способность манипулировать структурой собственных костей. Умер в бою против Рока Ли и Гаары.",13
Кин Цучи,"Куноичи из Деревни Скрытого Звука уровня генин. Принимала участие в экзаменах на звание Чуунина, на котором должна была проверить навыки Саске Учихи. Была использована в качестве жертвы для техники Нечестивого Воскрешения во время Вторжения в Коноху.",0
Кира Би,"Шиноби из деревни Скрытого Облака и джинчурики Гьюки (восьмихвостый). Имеет привычку говорить рэпом. Невероятно сильный и талантливый ниндзя, способный полностью контролировать своего биджу.",4
Кисаме Хошигаки,"Шиноби Клана Хошигаки из Скрытого Тумана. После присоединения к Семи Ниндзя-Мечникам Тумана он стал ниндзя-отступником ранга-S и позже был приставлен к Итачи Учихе в качестве члена Акацуки. Совершил самоубийство, чтобы сохранить секреты организации, заключив себя в Технику Водяной Тюрьмы и призвав трех акул, которые съели его заживо.",29
Ко Хьюга,Джоунин Деревни Скрытого Листа из Побочной Ветви клана Хьюга. Телохранителем Хинаты.,1
Кокуоу (Гоби),"Один из девяти хвостатых зверей, созданный Хагоромо Ооцуцуки, более известного как Пятихвостый. Последний раз он запечатан в Хане из Деревни Скрытого Камня. Внешне Кокуоу напоминает белого коня, но с головой дельфина.",2
Конан,"Куноичи из Скрытого Дождя и один из основателей первой организации Акацуки. Состояла в команде ""Сироты Аме"" под руководством Джирайя, куда также входили Яхико и Нагато. После смерти Яхико объединилась с Нагато, который впоследствии стал контролировать Акацуки, и была единственным человеком там, кто называл его по имени. После смерти Нагато, Конан покидает организацию и становится де-факто лидером Деревни Скрытого Дождя. Убита Обито Учиха (Тоби).",25
Конохамару Сарутоби,"Джоунин Деревни Скрытого Листа из клана Сарутоби и внук третьего Хокаге Хирузена и племянник Асумы Сарутоби. Состоял в команде Эбису, наряду с Удоном Исе и Моэги Казамацури. Возглавляет Команду 7, которая включает в себя следующих членов: Боруто Узумаки, Мицуки и Сараду Учиху.",7
Котецу Хагане,"Чуунин Деревни Скрытого Листа. Первый раз появляется на Экзаменe на Чуунина, как наблюдатель первого экзамена. Является напарником и лучшим другом Изумо Камизуки. Когда Цунаде стала Хокаге, Изумо и Котецу получили двойную работу, как ее ассистентов и в качестве охранников на передних воротах деревни.",1
Кохару Утатане,"Бывший член команды Тобирамы, наряду с Хирузеном Сарутоби и Хомурой Митокадо. Во время Первой Мировой Войны Шиноби они объединились с Данзо Шимурой, Кагами Учиха и Торифу Акимичи. В настоящее время она и её товарищ по команде, Хомура Митокадо, являются членами Совета Конохи.",0
Курама (Кьюби),"Девятихвостый демон-лис, созданный Хагоромо Ооцуцуки. Хаширами Сенджу (Первый Хокаге) запечатал зверя внутри Мито Узумаки, своей жены, которая стала его первым джинчурики. На старости лет она передала статус джинчурики другому члену её клана, Кушине Узумаки, которая впоследствии стала женой Минато Намиказе, Четвертого Хокаге. Минато перед смертью запечатал в себя Инь-половину Курамы, став третьим джинчурики, а в Наруто Узумаки — Ян-половину Кьюби. В конце Четвертой мировой войны шиноби две половины объединились в Наруто.",62
Куренай Юхи,"Джонин и член клана Сарутоби из Скрытого Листа. Бывший руководитель команды Куренай, куда входили: Шино Абураме, Киба Инузука, Хината Хьюга. Лучше всех владеет гендзюцу в Деревне Скрытого Листа. Вдова Асума Сарутоби и мать Мираи Сарутоби, которая родилась после смерти отца.",9
Куромару,"Нинкен (досл. ""Псы-Ниндзя"") из клана Инузука, единственный, у которого есть способность говорить. Партнер Цуме Инузука.",1
Куроцучи,"Куноичи ранга джоунин Деревни Скрытого Камня, внучка Третьего Цучикаге и одна из его телохранителей на совете Пяти Каге. Позже, она получила титул деда и стала Четвёртой Цучикаге.",0
brand,notes,likes
Кушина Узумаки,"Куноичи Конохи, родина которой Деревня Скрытого Водоворота. Вторая джинчурики Курамы. Мать Наруто Узумаки и жена Минато Намикадзе",33
Кьёдайгумо,Огромный паук и персональный призыв Кидомару.,0
Лог,"Создан Орочимару как искусственный человек, будучи культивированным из эмбриона. При рождении получил имя Мицуки, но впоследствии восстал против Орочимару, сбежал и назвал себя Лог. Старший клон Мицуки.",1
Мадара Учиха,"Один из отцов-основателей Конохи, легендарный лидер клана Учиха. Считался одним из сильнейших шиноби мира. Родился во времена Эпохи Воюющих Государств и был старшим из пяти сыновей Таджимы Учихи. Первый шиноби, которому удалось усовершенствовать мангекё шаринган. Из-за действий Тоби, совершённых с использованием его имени, иногда трудно определить, что является результатом поступков Мадары, а что — поступков уже Тоби. Хотел воплотить План ""глаза Луны"", или Бесконечного Цукуёми, чтобы захватить весь мир в вечный сон, тем самым спасая человечество от дальнейшего самоуничтожения, пусть и ценой лишения всего мира свободы воли.",81
Майто Гай,"Джонин Конохи. Непревзойденный мастер тайдзюцу, он является наставником и лидером команды Гая, состоящей из Тентен, Рок Ли и Неджи Хьюга.",28
Манда,"Змеиный царь, самый большой и сильный из змей Рьючидо, боевой партнер Орочимару",3
Мататаби (Ниби),"Одна из девяти хвостатых зверей, двухвостая кошка. Была запечатана внутри Югито Нии из Скрытого Облака.",6
Мацури,Генин из Деревни Скрытого Песка. Тренировалась под руководством Гаары. Является частью команды Мацури наряду с Юкатой и Микоши.,1
Мебуки Харуно,Куноичи Конохи. Мать Сакуры Харуно,0
Мей Теруми,Пятая Мизукаге Кирикагуре. Обладает двумя Улучшенными Геномами.,9
Менма Узумаки,"В альтернативной реальности он — сын Намикадзе Минато и Узумаки Кушины, что делает его ""Узумаки Наруто"" этого мира. Как и Наруто он — джинчурики Курамы",11
Мизуки,"чуунин Деревни Скрытого Листа и бывший инструктор Академии. Обманул Наруто Узумаки и подтолкнул его на кражу Свитка Печатей Конохи, который хотел отдать Орочимару, но был остановлен Наруто.",0
Микото Учиха,"Джоунин Конохи, жена Фугаку, мать Саске и Итачи Учиха. Близкая подруга Кушины Узумаки. Убита своим сыном Итачи Учиха.",12
Минато Намикадзе,"Четвертый Хокаге Конохи, а в прошлом ученик Джирайи. Получил прозвище ""Желтая молния Конохи"" за свою быструю скорость. Лидер Команды Минато, состоящей из Хатаке Какаши, Учихи Обито и Рин Нохара. Муж Кушины Узумаки и отец Наруто Узумаки. Погиб вместе со своей женой во время атаки Девятихвостого Демона-Лиса, перед смертью запечатав в себя Инь-половину Курамы и став третьим джинчурики, а в сыне — Ян-половину Кьюби.",51
Мираи Сарутоби,"Куноичи Конохи, дочь Сарутоби Асумы и Юхи Куренай. Член клана Сарутоби",2
Мисуми Цуруги,Шиноби Деревни Скрытого Звука. Был членом команды Кабуто во время экзамена на звание Чунина. Шпион Орочимару,0
Мито Узумаки,"Куноичи из Деревни Скрытых Водоворотов. Жена Первого Хокаге Хаширама Сенджу. При нападении Мадары и Курамы на Коноху, Мито запечатывает монстра в себе и становится первым джинчурики Девятихвостого.",12
Морои,Шиноби Деревни Скрытого Облака и капитан Барьерного отряда Острова-Черепахи,0
Моэги Казамацури,"Куноичи Деревни Скрытого Листа, раннее состоявшая в команде Эбису, в которую так же входили Конохамару Сарутоби и Удон Исе. В данный момент является наставником команды, в которой состоят новое поколение построение Ино-Шика-Чоу.",1
Муу,Второй Цучикаге Деревни Скрытого Камня,0
Наваки,Был генином Деревни Скрытого Листа из клана Сенджу. Внук Первого Хокаге и младший брат Цунаде. Погиб на миссии в рамках Второй Мировой Войны Шиноби от взрыва на следующий день после своего двенадцатого дня рождения.,2
Нагато Узумаки,"Официальный лидер Акацуки. Все члены организации, кроме Конан, называли его Лидером. Управлял действиями организации. Позже стало известно, что большую роль в создании и управлении организацией играл Тоби, с которым Нагато тесно сотрудничал",25
Наруто Узумаки,"Главный герой аниме и манги. Шиноби Деревни Скрытого Листа и член команды Какаши (команда номер 7). Потомок клана Узумаки, третий и текущий джинчурики Курамы — девятихвостого лиса. Является последней реинкарнацией Ашуры, сына Рикудо Сеннина. После Четвёртой мировой войны шиноби женился на Хинате, впоследствии у них рождается сын Боруто и дочь Химавари.",222
Неджи Хьюга,"Из побочный семьи клана Хьюга. Джонин Конохи. Член команды Гая, куда входят Тен-Тен и Рок Ли.",80
Ноно Якуши,Джонин деревни Скрытого Листа. Приемная мать Кабуто Якуши,0
Обито Учиха (Тоби),"Чунин Конохи и лучший друг Хатаке Какаши. Был членом команды Четвёртого Хокаге — Минато Намикадзе. Главный антагонист второй части действия, действующий под псевдонимом Тоби. Долгое время выдаёт себя за Учиху Мадару. Считался погибшим в Третьей Мировой Войне Шиноби",53
Огама Сеннин,"Жаба, духовный глава горы Мьёбоку",0
Омои,"Шиноби Кумогакуре, член команды Самуи, ученик Кира Би",0
Ооноки,"Третий Цучикаге, глава Ивагакуре. Самый старый из действующих Каге. Единственный известный из ныне живущих людей, кто сражался с Мадарой Учихой во времена основания тем Конохи",0
Орочимару,"Один из главных антагонистов. Один из трёх Саннинов и учитель Учиха Саске. Был напарником Учиха Итачи в Акацуки. Искусный психолог. Одной из особенностей является тесная взаимосвязь со змеями. После Четвертой мировой войны шиноби создал два искусственных человека из собственного ДНК, дав имя Мицуки, однако старший клон впоследствии взял себе имя Лог.",119
Отсутсуки Тонери,"Главный антагонист The Last: Naruto the Movie и прямой потомок Отсутсуки Хамуры, а также единственный выживший представитель побочной ветви Отсутсуки Ичизоку.",2
Паккун,Подробнее »,3
Райдо Намиаши,Специальный джонин Конохи,3
Раса,"Четвёртый Казекаге. Отец Гаары, Темари и Канкуро",0
Ретто,Первый Казекаге,0
Рин Нохара,"Куноичи ранга чунин из Конохи. Ниндзя-медик, была в команде Минато вместе с Какаши и Обито. Джоунины из Деревни Скрытого Тумана сделали ее джинчурики Исобу до Ягуры, более известного как Трехвостый, для уничтожения Канохи. Пожертвовала собой, чтобы защитить деревню, встала на пути Райкири, которое Какаши создал для защиты Рин от вражеских шиноби.",13
Рок Ли,"Шиноби Конохи, член команды Гая, куда входят Тентен и Неджи Хьюга.",22
Роуши,"Шиноби из деревни Скрытого Камня, а также джинчурики Сон Гоку",0
Сай,Шиноби Конохи. Был подчинённым Данзо Шимуры. До вступления в команду Какаши являлся членом корня АНБУ. Позднее заменил Саске в команде номер семь,27
Сайкен (Рокуби),"Биджу, светло-голубой шестихвостый-слизень",0
Сакон,"Хранитель западных врат Четвёрки Звука, посланной за Саске. Лидер Четверки Звука. Когда Кимимару побеждает всю Четверку и сам становится лидером, команда превращается в Пятерку. После обострения болезни Кимимаро, Сакон вновь становится лидером. Имеет старшего брата, сиамского близнеца Укона, который помогает ему во всех битвах",0
Сакумо Хатаке,"Джонин Конохи и отец Какаши Хатаке, более известный как ""Белый Клык Конохи""",6
Сакура Харуно,"Одна из главных персонажей. Куноичи Деревни Скрытого Листа и член команды Какаши (команда номер 7). Ученица Цунаде. Ниндзя-медик. После окончания Четвёртой мировой войны шиноби вышла замуж за Саске и родила дочь, которую назвали Сарада.",88
Самуи,Шиноби из Кумогакуре и старшая ученица Кира Би,0
Сарада Учиха,Дочь Саске Учиха и Сакуры Харуно. Ученица Академии ниндзя и член клана Учиха,4
Саске Учиха,"Один из главных персонажей. Член вырезанного клана Учиха. Нукенин Конохи. Проходил обучение у одного из Саннинов — Орочимару. Создатель и лидер команды Така, куда входят Хозуки Суйгецу, Узумаки Карин и Джуго. После Четвёртой мировой войны шиноби женится на Сакуре, впоследствии у них рождается дочь, которую назвали Сарада.",142
Сасори,Сильнейший кукольник родом из Деревни Скрытого Песка. Так же известен как Сасори Красного Песка. Член Акацуки,40
Сон Гоку (Йонби),"Биджу, четырёххвостая обезьяна",0
Сора,"Послушник храма Огня, являющийся своего рода псевдо-джинчурики, так как в нем запечатан не биджу, а лишь его чакра",3
Суйгецу Хозуки,"Шиноби, известный как ""Второе пришествие Демона"", принадлежащий к деревне Кирикагуре к клану Хозуки, член команды Така. Ученик Забузы Момочи, подопытный Орочимару.",13
brand,notes,likes
Таджима Учиха,"Являлся членом клана Учиха в эпоху войн, которой предшествовало эпоха скрытых деревень.",5
Таюя,Куноичи из Деревни Скрытого Звука и член Четверки Звука.,14
Темари,"Куноичи уровня джонин деревни Скрытого Песка, дочь Четвёртого Казекаге, старшая сестра Гаары и Канкуро.",33
Тен-Тен,"Куноичи Конохи, член команды Гая, куда входят Неджи Хьюга и Рок Ли.",14
Теучи,Житель Конохи и владелец Ичираку Рамен,1
Тобирама Сенджу,Второй Хокаге. Брат Хаширамы Сенджу. Двоюродный дедушка Цунаде,32
Тон-Тон,"Поросёнок, любимый домашний питомец Цунаде. А также он обладает превосходным нюхом. Во время Четвёртой мировой войны показал способность поднимать тяжести.",0
Удон,"Генин Конохи, друг Конохомару и Моэги, с которыми состоит в Команде Эбису",0
Утаката,Шиноби деревни Скрытого Тумана и джинчурики шестихвостого Сайкена,5
Фугаку Учиха,"Был джоунином Деревни Скрытого Листа, главой клана Учиха и по совместительству главой Полиции Конохи.",1
Фукасаку,"Один из жаб-мудрецов горы Мьёбоку, а также учитель Джирайи и Наруто, обоих обучил искусству сендзюцу",0
Фуу,Куноичи деревни Скрытого Водопада и джинчурики семихвостого Чоумея,5
Хагоромо Ооцуцуки (Рикудо Сеннин),"Основатель искусства ниндзюцу в мире шиноби. Победив Десятихвостого, и запечатав его в своём теле, он стал первым джинчурики",3
Хаку,Напарник Момочи Забузы,26
Хакуджа Сеннин,"Духовный лидер змей, обитающий в Рьючидо. Он является противоположностью Огама Сеннина живущего на горе Мьёбоку",2
Хамура Ооцуцуки,"сын Принцессы Кагуи Ооцуцуки, брат-близнец легендарного Хагоромо Ооцуцуки; оба были первыми людьми, которые родились со способностью использовать чакру. Родоначальник шиноби на Луне и предок клана Хьюга.",1
Хан,Шиноби из Ивагакуре и джинчурики пятихвостого Кокуоу,0
Хана Инузука,"Куноичи уровня чунин из Деревни Скрытого Листа, член клана Инузука, также отличный и уважаемый ветеринар ниндзя-медик. Её собачьими партнёрами являются тройня нинкенов (досл. ""Псы-Ниндзя""): Трое Братьев Хаймару. Старшая сестра Кибы.",1
Ханаби Хьюга,"Дочь Хиаши Хьюга, младшая сестра Хинаты Хьюга.",13
Ханзо,"Элитный шиноби, бывший лидер Деревни Скрытого Дождя",0
Хаширама Сенджу,"Один из основателей Конохи, Первый Хокаге. Старший брат Второго Хокаге и дедушка Цунаде и Наваки",21
Хиаши Хьюга,"Джоунин, принадлежащий к деревне Коноха, также является нынешним лидером клана Хьюга. Отец Хинаты и Ханаби Хьюга, старший брат Хизаши Хьюга и дядя Неджи Хьюга.",0
Хидан,"Нукенин S-ранга из Деревни Скрытых Горячих источников, присоединившийся к Акацуки. Был партнёром Какузу, несмотря на взаимную неприязнь друг к другу. Также являлся новейшим, после Тоби, членом Акацуки. Кисаме в шутку называл Хидана и Какузу ""Зомби Комбо""",37
Хизаши Хьюга,"Джоунин, принадлежащий клану Хьюга из Конохи.",0
Химавари Узумаки,"Дочь Седьмого Хокаге, Наруто Узумаки, и Хинаты Хьюга, а также член кланов Хьюга и Узумаки",8
Хината Хьюга,"Шиноби Конохи и старшая дочь главы клана Хьюга — Хиаши Хьюга. Наряду с Шино Абураме и Кибой Инузукой составляет команду Куренай (команда номер 8). В конце истории становится женой Наруто и рожает двух детей, Боруто и Химавари.",75
Хирузен Сарутоби,"Третий Хокаге. Ученик Первого и Второго Хокаге. Отец Асумы и дедушка Конохамару. Учитель Джирайи, Цунаде и Орочимару, которым был убит.",6
Хомура Митокадо,Бывший член Команды Тобирамы. Наряду с Кохару Утатане является членом Совета Конохи,0
Цуме Инузука,"Специальный джоунин Конохи. Партнёрша Куромару, член клана Инузука и мать Кибы и Ханы. Из-за жесткого характера муж сбежал от нее, оставив матерью-одиночкой. Это она подарила Кибе Акамару в качестве собачьего компаньона.",4
Цунаде,"Пятая Хокаге Деревни Скрытого Листа. Одна из лучших ниндзя-медиков, одна из трёх Саннинов и внучка Первого Хокаге — Хаширамы Сенджу и первого джинчурики девятихвостого — Мито Узумаки. Учитель Харуно Сакуры и Шизуне — племянницы её возлюбленного Дана Като.",47
Чиё,"Один из лучших кукловодов, бабушка Сасори. Отставной советник Суны, лучший ниндзя-медик деревни Скрытого песка.",1
Чоджи Акимичи,"Чуунин, член клана Акимичи из Деревни Скрытого Листа. Вместе с Ино Яманака и Шикамару Нара является частью 16 поколения формации Ино-Шика-Чоу под руководством Асумы Сарутоби (команда №10). После окончания Четвёртой мировой войны шиноби женился на Каруи из Деревни Скрытого Облака, впоследствии у них рождается дочь, которую назвали Чоучоу.",8
Чоуджуро,Один из двух сопровождающих Мизукаге на пути на собрание пяти Каге и один из Семи мечников Тумана (Киригакуре) молодого поколения. Через некоторое время после Четвертой мировой войны шиноби стал Мизукаге,0
Чоуза Акимичи,Отец Чоджи и лидер клана Акимичи. Он дружит с отцами Ино и Шикамару. Вместе они составляли команду ИноШикаЧо,0
Чоумей (Нанаби),Биджу. Сине-зелёный жук-носорог. Шесть из его хвостов похожи на крылья насекомого,1
Чоучоу Акимичи,Дочь Чоджи Акимичи и Каруи. Ученица Академии ниндзя и член Клана Акимичи,0
Шиби Абураме,"Глава клана Абураме, отец Абураме Шино. Как и остальные представители клана – носит чёрные очки",0
Шизума Хошигаки,"Шиноби Деревни Скрытого Тумана из клана Хошигаки. Бывший инструктор Академии, организатор и исполнитель попытки государственного переворота, направленного на возвращение Кровавого Тумана. Был остановлен и взят под стражу вместе с подельниками. В настоящее время заключенный исправительной колонии.",2
Шизуне,"Куноичи уровня джонин, ниндзя-медик и помощница Цунаде, с которой она покинула Деревню Листвы после смерти своего дяди Дана Като и у которой впоследствии обучалась",4
Шикадай Нара,"Сын Шикамару Нара и Темари, а также член клана Нара, ученик Академии Ниндзя",4
Шикаку Нара,"Джонин Конохи, глава клана Нара и отец Шикамару, муж Йошино",4
Шикамару Нара,"Джоунин Конохи, помощник Хокаге и глава клана Нара. Вместе с Ино Яманака и Чоджи Акимичи является частью 16 поколения формации Ино-Шика-Чоу под руководством Асумы Сарутоби (команда №10). После Четвёртой мировой войны шиноби женится на Темари, впоследствии у них рождается сын, которого назвали Шикадай.",110
Шима,"Одна из жаб-мудрецов горы Мьёбоку, жена Фукасаку, ""мама"" всех живущих там жаб",0
Шино Абураме,"Член одного из сильных кланов, Абураме. Чунин деревни Коноха. Является членом команды Куренай, куда входят Киба Инузука, Хината Хьюга",8
Шисуи Учиха,"Шиноби Конохагакуре, представитель клана Учиха и лучший друг Учиха Итачи.",22
Шукаку (Ичиби),"Биджу, однохвостый",2
Эбизо,"Один из старейшин Деревни скрытого Песка, младший брат Чиё",0
Эбису,"Сенсей Конохомару, Удона и Моэги. Также обучал Наруто Узумаки улучшению контроля его чакры.",1
Энма,"Король обезьян, которого призывает Сарутоби Хирузен в своих сражениях. Может принимать форму Белемнита-Посоха священника",0
Югито Нии,Шиноби деревни Скрытого Облака и джинчурики двуххвостого Мататаби,4
brand,notes,likes
Юкимару,"Сирота, который стал одним из испытуемых Орочимару из-за его способностей к частичному контролю над Треххвостым",3
Юра,Джонин из Сунагакуре и член совета деревни. Шпион Сасори,0
Ягура,Четвёртый Мизукаге Деревни Скрытого Тумана. Во время его правления деревня получила название «Кровавый Туман». Был джинчурики Трёххвостого,2
Яманака Фуу,"Шиноби из Деревни Скрытого Листа, член клана Яманака. Состоял в Корне Анбу. Был убит Тоби во время Четвёртой Мировой Войне Шиноби. Товарищ Торуне Абураме.",0
Ямато (Тензо),"Также известен как Киноэ. Джонин Конохи с уникальной способностью Мокутон. Был временным капитаном команды Какаши, пока сам Какаши был в госпитале, однако после присоединился к команде в качестве дополнительного лидера. «Ямато» — кодовое имя, которое ему дала Цунаде, его подлинное имя — Тензо. Он является членом АНБУ, где когда-то служил под руководством Какаши Хатаке",16
Яоки,Шиноби Деревни Скрытого Песка. Напарник Короби. Стал одним из первых друзей Гаары.,0
Яхико,"Был шиноби из Деревни Скрытого Дождя. Наряду со своими товарищами — сиротами Второй Мировой Войны Шиноби — Нагато и Конан (Сироты Аме), он основал и возглавил Акацуки, изначальная цель которой — добиться мира без войны. Был учеником Джирайи, которого впоследствии убил. Совершил самоубийство, чтобы не ставить Нагато перед выбором: убить друга или увидеть смерть Конан от рук Ханзо, который, сговорившись с Данзо Шимура, хотел ликвидировать Акацуки как угрозу своему правлению в Деревне. Позже, его товарищ по команде Нагато, использовал тело Яхико как один из Шести Путей Пейна (Путь Дэвы — Путь Бога) и как нового лидера Акацуки.",10
Яшамару,"Дядя Гаары, Канкуро и Темари, правая рука Четвёртого Казекаге",0
